"id","type_id","project_id","subject","description","due_date","category_id","status_id","assigned_to_id","priority_id","version_id","author_id","lock_version","done_ratio","estimated_hours","created_at","updated_at","start_date","responsible_id","budget_id","position","story_points","remaining_hours","derived_estimated_hours","schedule_manually","parent_id","duration","ignore_non_working_days"
"419","10","4","Setembro/2022","- Foi informado pela DIREC que houve 15 inscritos.",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:37-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"380",NULL,False
"420","10","4","Fevereiro/2023","- Participação da DIREC na posse da Procuradoria da Mulher na Câmara de Vereadores em 14/02 (https://www.youtube.com/watch?v=JfwkpvlWfUc)
links: [link](https://www.youtube.com/watch?v=JfwkpvlWfUc)",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:38-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"381",NULL,False
"421","10","4","Março/2023","- Participação no ""Encontro de representantes da Agência de Desenvolvimento Regional do Sudoeste do Paraná"", em Francisco Beltrão. https://agenciasudoeste.org.br/home - 06/03/23,  16h às 20h

- Participação / formação de 4 servidores no evento: ""Formação para Gestores de Habitats de Inovação do SEBRAE"". Dia31/03 - 8h às 18h

links: [link](https://agenciasudoeste.org.br/home)",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:38-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"381",NULL,False
"422","10","4","Abril/2023","- Encontro de representantes da Agência de Desenvolvimento Regional do Sudoeste do Paraná,  04/04/2023, 14:00 - 18:00",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:38-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"381",NULL,False
"423","10","4","Maio/2023","- Participação da DIREC no primeiro workshop presencial do BRDE Labs, no SEBRAE, dia 16/05 (link da notícia)
- Participação no evento do gov do PR ""Rede399 - Pacto pelo Futuro: Planejando o PR""
links: [link](https://patobranco.pr.gov.br/workshop-brde-labs-reune-startups-e-empresas-do-ecossistema-de-inovacao-pato-branquense/)",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:38-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"381",NULL,False
"424","10","4","Junho/2023","- Participação no evento online de apresentação da 6º edição do Startup Weekend Pato Branco (SWPB) (15/06)
links: [link](https://www.google.com/url?q=https://afya.zoom.us/j/97948249402&sa=D&source=editors&ust=1688042649480791&usg=AOvVaw1D_w421Ax-RAp8CqenILki)",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:39-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"381",NULL,False
"425","10","4","Novembro/2022","- Reunião do Conselho de Relações Empresariais e Comunitárias em 03/11/2022",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:39-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"382",NULL,False
"426","10","4","Maio/2023","- Programada uma reunião para o Conselho da DIREC no segundo semestre 2023",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:39-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"382",NULL,False
"427","10","4","Novembro/2022","-Processos de Aquisição de equipamentos para CI:
23064.057261/2022-76
23064.025232/2022-45
23064.047742/2022-73",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:40-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"383",NULL,False
"428","10","4","Maio/2023","- Pregão em andamento. Família: Ferragens, ferramentas e afins.
Etapa: Orçamentos. Processo SEI: 23064.020737/2023-02",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:40-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"383",NULL,False
"429","10","4","Outubro/2022","- Aprovada por unanimidade, em 1ª votação, no plenário da Câmara de Vereadores o projeto de lei para doação de terreno de aprox. 1.500 m² para a construção do Centro de Inovação da UTFPR",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:40-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"384",NULL,False
"430","10","4","Novembro/2022","- Câmara de Vereadores de Pato Branco aprovou, em segunda discussão, na sessão ordinária do dia 09/11/2022, o projeto de lei 38/2022 que autoriza o Executivo municipal fazer a doação de um terreno de 1.500 m² à Universidade Tecnológica Federal do Paraná (UTFPR), Campus Pato Branco para a construção do centro de inovação (link para a notícia).
links: [link](https://diariodosudoeste.com.br/pato-branco/camara-aprova-doacao-de-terreno-para-o-centro-de-inovacao-da-utfpr/)",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:40-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"384",NULL,False
"431","10","4","Março/2023","- Reunião com o coordenador do Centro de Inovação, Jean Patric; e com o coordenador do FabLab, Marcio Takaura, sobre a organização/adequação do espaço do Centro de Inovação.
29/03- - 10h",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:41-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"384",NULL,False
"432","10","4","Maio/2023","- Foi criada uma comissão para ajudar na implantação e divulgação do CI (portaria)
links: [link](https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3780076&id_orgao_publicacao=0)",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:41-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"384",NULL,False
"433","10","4","Maio/2023","- Foi criada uma comissão para ajudar na implantação e divulgação do CI (portaria)
links: [link](https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3780076&id_orgao_publicacao=0)",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:41-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"385",NULL,False
"434","10","4","Fevereiro/2023","- Participação, por meio de entrevista, no Programa Insights da TV Sudoeste.
a partir dos 24m27s: https://www.youtube.com/live/2FYmcSXirAc?feature=share
- Reunião com secretário Marcos Colla sobre o Centro de Inovação da UTFPR, cooperação técnica e possibilidades envolvendo o ecossistema de inovação.
https://www.facebook.com/smctipb
links: [link](https://www.youtube.com/live/2FYmcSXirAc?feature=share)",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:41-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"386",NULL,False
"435","10","4","Maio/2023","- Foi criada uma comissão para ajudar na implantação e divulgação do CI (portaria)
links: [link](https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3780076&id_orgao_publicacao=0)",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:42-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"386",NULL,False
"436","10","4","Setembro/2022","- Lançado edital para contratação de bolsistas. Foram contratados 2 bolsistas.
links: [link](http://portal.utfpr.edu.br/editais/relacoes-empresariais-e-comunitarias/patobranco/selecao-de-bolsistas-para-o-laboratorio-fablab-do-centro-de-inovacao-da-utfpr-fablab-utfpr-pb)",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:42-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"387",NULL,False
"437","10","4","Setembro/2022","- Portaria de Pessoal GADIR-PB/UTFPR nº 58, de 10 de março de 2022 (link da portaria).
links: [link](https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2844011&id_orgao_publicacao=0)",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:42-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"388",NULL,False
"438","10","4","Setembro/2022","- Portaria de Pessoal GADIR-PB/UTFPR nº 168, de 26 de maio de 2022 (link da portaria).
links: [link](https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3014930&id_orgao_publicacao=0)",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:43-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"389",NULL,False
"439","10","4","Janeiro/2023","- Link do edital Inova+:
http://www.utfpr.edu.br/editais/relacoes-empresariais-e-comunitarias/patobranco/utfpr-pb-inova-apoio-a-execucao-de-projetos-tecnologicos-via-centro-de-inovacao

 - Link da inscrição no edital: https://docs.google.com/forms/d/e/1FAIpQLSdtoJaPQq8_vFMCp3gi6NhtQeZaadp1UHwC5CqtBuH9ucXUuA/viewform
links: [link](http://www.utfpr.edu.br/editais/relacoes-empresariais-e-comunitarias/patobranco/utfpr-pb-inova-apoio-a-execucao-de-projetos-tecnologicos-via-centro-de-inovacao)",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:43-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"390",NULL,False
"440","10","4","Janeiro/2023","- Link do edital Inova+: 
http://www.utfpr.edu.br/editais/relacoes-empresariais-e-comunitarias/patobranco/utfpr-pb-inova-apoio-a-execucao-de-projetos-tecnologicos-via-centro-de-inovacao

- Link da inscrição no edital:
https://docs.google.com/forms/d/e/1FAIpQLSdtoJaPQq8_vFMCp3gi6NhtQeZaadp1UHwC5CqtBuH9ucXUuA/viewform
links: [link](http://www.utfpr.edu.br/editais/relacoes-empresariais-e-comunitarias/patobranco/utfpr-pb-inova-apoio-a-execucao-de-projetos-tecnologicos-via-centro-de-inovacao)",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:43-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"391",NULL,False
"441","10","4","Outubro/2022","- Aprovação do projeto ""Consolidação do FabLab-UTFPR-PB"" no edital FINEP ""Laboratórios Abertos de Prototipagem e Espaços Compartilhados"", com recursos financeiros de R$ 1.029.945,00",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:43-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"392",NULL,False
"442","10","4","Setembro/2022","- Edital FINEP ""Laboratórios Abertos de Prototipagem e Espaços Compartilhados""",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:44-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"393",NULL,False
"443","10","4","Junho/2023","- Envio de mensagem aos coordenadores de projetos de extensão com chamamento para a produção de vídeos, incluindo um documento com o roteiro dos vídeos (07/06)",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:44-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"394",NULL,False
"444","10","4","Setembro/2022","- Oficinas realizadas nos dias 20/04, 26/04 e 02/05 com participação de 11 servidores. Convite enviado pela ASCOM no dia 18/04, no período da tarde, com reforço no dia 29/04 (pela manhã).",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:44-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"395",NULL,False
"445","10","4","Dezembro/2022","- Agendada a oficina ""SAP para registro de ações e projetos de extensão"" no dia 03/02/2023, com 10 inscritos em 29/12",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:44-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"395",NULL,False
"446","10","4","Fevereiro/2023","- Realização da ""Oficina para registro de ações, projetos e programas de extensão no sistema SAP"", promovida pelo Departamento de Extensão durante a Semana de Planejamento 2023.1 da Universidade Tecnológica Federal do Paraná, campus Pato Branco, no dia 03 de fevereiro de 2023, com carga horária de 2 horas. Total de 29 participantes",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:45-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"395",NULL,False
"447","10","4","Maio/2023","- Realização de Oficina de Orientação para Submissão no Edital PROREC-PROGRAD 01/2023
- Seleção de Projetos de Extensão no dia 03/05/23 às 14h na Sala de Treinamento
- Divulgação a todos pela NEWSLETTER SEMANAL - 26/04 - Comunicados, editais, lembretes e notícias",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:45-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"395",NULL,False
"448","10","4","Setembro/2022","- Enviado para todos os departamentos em 02/09/2022
- Programar o envio semestralmente",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:45-03",NULL,NULL,"15",NULL,NULL,NULL,NULL,NULL,False,"396",NULL,False
"449","10","4","Fevereiro/2023","- Enviado para todos os departamentos",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:46-03",NULL,NULL,"15",NULL,NULL,NULL,NULL,NULL,False,"396",NULL,False
"450","10","4","Setembro/2022","- 1 reunião no dia 10/08 com 20 participantes. Lista de presença assinada e arquivada na DIRGRAD.
- Reunião com o colegiado de Contábeis no dia 08/09 com a presença do DEPEX e Assessor de Extensão.",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:46-03",NULL,NULL,"15",NULL,NULL,NULL,NULL,NULL,False,"397",NULL,False
"452","10","4","Dezembro/2022","- Três eventos ocorrerão em fev/2023: (1) Planejamento de execução das propostas de extensão descritas nos PPCs, para todos os docentes; (2) reuniões de departamentos para tratar da extensão; e (3) Devolutiva PRAEXTs ao assessor de extensão",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:46-03",NULL,NULL,"15",NULL,NULL,NULL,NULL,NULL,False,"397",NULL,False
"453","10","4","Fevereiro/2023","- Realizados os eventos: (1) Planejamento de execução das propostas de extensão descritas nos PPCs, para todos os docentes; (2) reuniões de departamentos para tratar da extensão; e (3) Devolutiva PRAEXTs ao assessor de extensão",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:47-03",NULL,NULL,"15",NULL,NULL,NULL,NULL,NULL,False,"397",NULL,False
"454","10","4","Maio/2023","- Realização do ""Encontro sobre Projetos Integradores""  no dia 17/05, quarta-feira, às 13h50min, na sala M103. Tópicos abordados:
 * Descomplicando a extensão universitária
 * Potencializando ensino, pesquisa e extensão
 * Apresentação de proposta de edital de fomento para projetos integradores.",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:47-03",NULL,NULL,"15",NULL,NULL,NULL,NULL,NULL,False,"397",NULL,False
"455","10","4","Setembro/2022","- 8 PRAEXTs registrados até 01/09.",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:48-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"398",NULL,False
"456","10","4","Novembro/2022","- 10 PRAEXTs registrados até 11/11 e várias atividades já incluídas e retiradas",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:48-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"398",NULL,False
"457","10","4","Fevereiro/2023","- 14 usuários registrados em 28/02",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:48-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"398",NULL,False
"458","10","4","Março/2023","- 14 usuários inscritos em 30/03
- Inclusão de novas ações",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:49-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"398",NULL,False
"459","10","4","Abril/2023","- 14 usuários inscritos em 27/04
- Inclusão de novas ações",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:49-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"398",NULL,False
"460","10","4","Maio/2023","- 18 usuários no dia 22/05
- inclusão de novas atividades",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:49-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"398",NULL,False
"461","10","4","Junho/2023","- 18 usuários no dia 29/06
- inclusão de novas atividades",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:50-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"398",NULL,False
"462","10","4","Setembro/2022","- Contratação de 2 bolsistas:
* Bolsista para o Grupo de Teatro contratado por meio do ""EDITAL DIREC DE SELEÇÃO DE DIRETOR DE TEATRO PARA O GRUPO DE TEATRO ARTÍFICE"".
* Bolsista para o Núcleo por meio do ""EDITAL DIREC DE SELEÇÃO DE BOLSISTA PARA NÚCLEO DE CULTURA E COMUNICAÇÃO"".
- Organização da Semana Farroupilha
- Organização e execução do mural ""O Brasil está aqui"", em comemoração ao 07/09
- Organização da apresentação do vídeo institucional em alusão ao aniversário de 113 anos da UTFPR em 23/09
- Organização de Troca de Figurinhas da Copa do Mundo (21/09, com divulgação no broadcast de 13/09)

links: [link](http://portal.utfpr.edu.br/editais/relacoes-empresariais-e-comunitarias/patobranco/extensao/edital-de-selecao-de-diretor-de-teatro-para-o-grupo-de-teatro-artifice)",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:50-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"399",NULL,False
"463","10","4","Outubro/2022","- Organização do VII FUCA (Festival de Cultura e Arte) de 07 a 10 de novembro (divulgação em 20/10/2022 e 31/10/2022)
- Atividade comemorativa à Semana Nacional de Ciência e Tecnologia, no dia 20/10
- Apoio ao projeto ""Palco Paraná"" com apresentação de peças de teatro nos dia 31/10, 01/11, 03/11, 04/11 e 07/11",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:50-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"399",NULL,False
"464","10","4","Novembro/2022","- Organização da enquete para escolha das pinturas de escadas e mural durante o FUCA (broadcast do dia 09/11)
- Organização da Árvore de Natal Interativa (broadcast do dia 10/11)
- Realização do VII FUCA de 07 a 10/11
- Organização da campanha Natal Solidário (broadcast do dia 23/11)",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:50-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"399",NULL,False
"465","10","4","Dezembro/2022","- Entrega das cestas obtidas pela campanha Natal Solidário à FUNDABEM em 20/12 (notícia)
links: [link](https://portal.utfpr.edu.br/noticias/pato-branco/campanha-natal-solidario)",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:51-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"399",NULL,False
"466","10","4","Março/2023","- Realização do Sarau ""Luta, dança, poesia e canção"" no dia 29/03/23 em celebração ao mês da mulher
- Apresentação da Peça Teatral ""Meno Male"" no dia 27/03 em homenagem ao Dia Mundial do Teatro, com participação de estudantes do CEEBJA de Pato Branco
- Alteração da presidente da Comissão de Cultura e renovação da portaria (23064.004654/2022-87)
- Participação da ex-presidente e da nova presidente da Comissão Local de Cultura na reunião da Comissão Central de Cultura e na I Final do Festival Melodia em Curitiba nos dias 22 e 23/03/23, PCDPs 000503/23 e 000494/23",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:51-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"399",NULL,False
"467","10","4","Maio/2023","- Apoio da Comissão de Cultura na realização da Gincana dos 30 anos da UTFPR",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:51-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"399",NULL,False
"468","10","4","Junho/2023","- Apresentações da peça ""A Grande Máquina"" (15 e 16/06)
- Festa junina do campus (21/06)
- Cinedebate ""Orgulho LGBTQIAPN+"" (27/06)",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:51-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"399",NULL,False
"469","10","4","Setembro/2022","- Contratação de 1 bolsista:
* Bolsista para o Núcleo por meio do ""EDITAL DIREC DE SELEÇÃO DE BOLSISTA"".
- Organização no âmbito da UTFPR do Dia Mundial da Limpeza de Rios e Mares (17/09, com divulgação no broadcast de 01/09)
",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:52-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"400",NULL,False
"470","10","4","Outubro/2022","-Organização da campanha para doação de lixo eletrônico ao SESC de 01 a 15/10 (broadcast do dia 04/10)
- Organização da campanha de doação de tampinhas, lacres e blisters (broadcast do dia 05/10 e 19/10)
- Organização da campanha de doação de sangue em 27/10 (broadcast do dia 25/10)
- Organização e execução (junto com a comissão PLS) da Semana da Sustentabilidade (24 a 28 de outubro)
- Organização da palestra ""Respira Mulher"" em 11/10 (broadcast 11/10)",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:52-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"400",NULL,False
"471","10","4","Novembro/2022","- Organização do Dia do Rio com plantio de árvores (24/11, com divulgação no broadcast do dia 21/11)",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:52-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"400",NULL,False
"472","10","4","Dezembro/2022","- Comunicado do NUSMA ""Cuidado nas férias"" publicado nas newsletters semanais em 13/12 e 21/12",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:52-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"400",NULL,False
"473","10","4","Março/2023","- Durante o mês de planejamento, o Grupo CIMCO promoveu duas edições da Capacitação para primeiros socorros nos seguintes dias e horários:
Data: 23/02 Horário: 13h30 e Data: 28/02 Horário: 8h
- Alteração da responsável pelo NUSMA, conforme processo 23064.012260/2021-11, nova coordenadora é a prof Geocris",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:53-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"400",NULL,False
"474","10","4","Maio/2023","- Campanha de Prevenção à DENGUE, uma parceria UTFPR – NUSMA - UTFPR SUSTENTAVEL, SESC/SENAC e Grupo Escoteiro Primavera. A ação foi realizada no Bairro Jardim Primavera, 06 de maio das 14h às 17h. No Ponto de encontro: Sede do Grupo Escoteiro Primavera - Bairro Jardim Primavera. Divulgação na NEWSLETTER SEMANAL - 03/05 - Comunicados, editais, lembretes e notícias.",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:53-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"400",NULL,False
"475","10","4","Junho/2023","- Semana do Meio Ambiente (05 a 07/06)",NULL,"14","12",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:53-03",NULL,NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"400",NULL,False
"480","9","4","a) Elaborar projeto construtivo visando reformas/ampliações dos ambientes de convivência e estudos existentes, envolvendo a Comissão de Infraestrutura.","- Número de projetos concluídos",NULL,"15","12",NULL,"8",NULL,"5",1,100,NULL,"2023-10-31 21:18:54-03",NULL,NULL,"23",NULL,NULL,NULL,NULL,NULL,False,"476",NULL,False
"481","9","4","b) Destinar recursos orçamentários para execução, considerando as prioridades definidas em Conselho de Campus.","- Valor dos recursos para aplicação em cada projeto",NULL,"15","12",NULL,"8",NULL,"5",1,100,NULL,"2023-10-31 21:18:54-03",NULL,NULL,"10",NULL,NULL,NULL,NULL,NULL,False,"476",NULL,False
"482","9","4","c) Executar projeto construtivo visando reformas/ampliações dos ambientes de convivência e estudos existentes.","- Número de projetos executados",NULL,"15","12",NULL,"8",NULL,"5",1,100,NULL,"2023-10-31 21:18:55-03",NULL,NULL,"10",NULL,NULL,NULL,NULL,NULL,False,"476",NULL,False
"483","9","4","a) Realizar/revisar levantamento das alterações e melhorias necessárias na estrutura física atual do campus para prover acessibilidade inteligente à comunidade.","- Levantamento concluído",NULL,"15","7",NULL,"8",NULL,"5",1,20,NULL,"2023-10-31 21:18:55-03",NULL,NULL,"23",NULL,NULL,NULL,NULL,NULL,False,"477",NULL,False
"484","9","4","b) Realizar processo licitatório para contratação de empresa especializada em projeto de acessibilidade, comunicação visual, não visual, entre outros, considerando as normativas vigentes e tecnologias.","- Processo licitatório concluído",NULL,"15","7",NULL,"8",NULL,"5",1,20,NULL,"2023-10-31 21:18:55-03",NULL,NULL,"10",NULL,NULL,NULL,NULL,NULL,False,"477",NULL,False
"485","9","4","c) Coordenar a elaboração de projetos de acessibilidade, comunicação visual, não visual, entre outros, considerando as normas atuais e tecnologias diferenciadas.","- Número de projetos concluídos",NULL,"15","7",NULL,"8",NULL,"5",1,40,NULL,"2023-10-31 21:18:55-03",NULL,NULL,"23",NULL,NULL,NULL,NULL,NULL,False,"477",NULL,False
"486","9","4","a) Atualizar Plano Diretor.","- Plano Diretor atualizado",NULL,"15","7",NULL,"8",NULL,"5",1,10,NULL,"2023-10-31 21:18:55-03",NULL,NULL,"23",NULL,NULL,NULL,NULL,NULL,False,"478",NULL,False
"487","9","4","b) Definir as prioridades de expansão via Conselho de Campus.","- Processo tramitado no Conselho de Campus",NULL,"15","13",NULL,"8",NULL,"5",1,0,NULL,"2023-10-31 21:18:55-03",NULL,NULL,"10",NULL,NULL,NULL,NULL,NULL,False,"478",NULL,False
"488","9","4","c) Elaborar plano de investimento para aplicação dos recursos financeiros.","- Plano de investimentos concluído",NULL,"15","12",NULL,"8",NULL,"5",1,100,NULL,"2023-10-31 21:18:56-03",NULL,NULL,"10",NULL,NULL,NULL,NULL,NULL,False,"478",NULL,False
"489","9","4","d) Buscar apoio político municipal, estadual e federal e também da sociedade como as organizações, redes e etc. para viabilização da expansão.","- Número de ações políticas efetuadas",NULL,"15","12",NULL,"8",NULL,"5",1,100,NULL,"2023-10-31 21:18:56-03",NULL,NULL,"6",NULL,NULL,NULL,NULL,NULL,False,"478",NULL,False
"490","9","4","a) Oportunizar às áreas, via cronograma de compras, a solicitação de equipamentos e materiais permanentes para atendimento das necessidades prioritárias. Organizada em ordem de prioridade.","- Número de equipamentos solicitados",NULL,"15","12",NULL,"8",NULL,"5",1,100,NULL,"2023-10-31 21:18:56-03",NULL,NULL,"10",NULL,NULL,NULL,NULL,NULL,False,"479",NULL,False
"491","9","4","b) Definir, em conjunto com as áreas e com base nas solicitações via cronograma de compras, as prioridades das aquisições.","- Número de solicitações priorizadas",NULL,"15","12",NULL,"8",NULL,"5",1,100,NULL,"2023-10-31 21:18:56-03",NULL,NULL,"10",NULL,NULL,NULL,NULL,NULL,False,"479",NULL,False
"492","9","4","c) Aprovar, via Conselho de Campus, a destinação dos recursos de investimento, se houver.","- Processo tramitado no Conselho de Campus",NULL,"15","12",NULL,"8",NULL,"5",1,100,NULL,"2023-10-31 21:18:56-03",NULL,NULL,"10",NULL,NULL,NULL,NULL,NULL,False,"479",NULL,False
